item_upc,brand_name,item_name,item_size,box_size,frequency
12000000850,Pepsico,Mountain Dew,12 fl oz,24,10
12000171277,Pepsico,Bubly Sparkling Water,1 Can,24,10
74780377416,Perrier,Sparkling Natural Mineral Water,8.45 floz,24,10
48155903005,Personal Care,Pure Baby Powder,15 oz,24,10
48155922471,Personal Care,Baby Hair Detangling Spray,8 fl oz,24,10
45300005492,Peter Pan,Peanut Butter,16.3 oz,24,10
85239147238,Peter Pan,Honey Roast Crunch Peanut & Natural Honey Spread,16.3 oz,24,10
11110814050,Petri Baking Products,Bakery Fresh Dutch Cocoa Cookies,8.9 oz,24,10
70560922456,Pict Sweet,Cut Corn,28 oz,24,10
70560961813,Pict Sweet,Pict Sweet,28 oz,24,10
70560851558,Pict Sweet,Pict Sweet,28 oz,24,10
70560887212,Pict Sweet,Chopped Turnip Greens,32 oz,24,10
71421102406,Pierre Signatures,Chicken Sandwich,4 oz,24,10
77013798132,Pilgrim's,Chicken Livers,20 oz,24,10
51500281529,Pillsbury,Vanilla Whipped Supreme Frosting,340g,24,10
18000002122,Pillsbury,Grands Flaky Layers,16.3 oz,24,10
18000005093,Pillsbury,Reduced Fat Cinnamon Rolls,12.4 oz,24,10
18000002108,Pillsbury,"Grands Flaky Layers, Buttermilk",16.3 oz,24,10
51500280188,Pillsbury,Chocolate Extreme Premium Brownie Mix,15.9 oz,24,10
51500710074,Pillsbury,Chocolate Walnut Premium Brownie Mix,13.5 oz,24,10
18000004027,Pillsbury,Crescent Rolls,4 oz,24,10
18000709304,Pillsbury,Muffin Mix,8.1 oz,24,10
51500420003,Pillsbury,Softasilk Enriched Cake Flour Bleached,32 oz,24,10
76061480907,Pine Glo,Antibacterial Kitchen & Bathroom Cleaner And Disinfectant,48 fl oz,24,10
70258024042,Plantation,Blackstrap Unsulphured Molasses,31 fl oz,24,10
29000016545,Planters,Creamy Peanut Butter,16.3 oz,24,10
29000016224,Planters,Deluxe Mixed Nuts,2.25 oz,24,10
29000018600,Planters,Nutrition Sustaining Energy Mix,8.6 oz,24,10
29000017269,Planters,Nutrition Men's Health,10.5 oz,24,10
41351914615,Planters,Cashew Nuts,16.25 oz,24,10
29000072190,Planters,Trail Mix Spicy Nuts & Cajun Sticks,6 oz,24,10
29000016132,Planters,Deluxe Whole Cashews,8.5 oz,24,10
29000073296,Planters,Honey Roasted Peanuts,978g,24,10
29000073302,Planters,Dry Roasted Peanuts,52 OZ (1.47 kg),24,10
46500723544,Pledge,Multi Surface Everyday Cleaner,9.7 oz,24,10
70080000061,Plochman's,Mild Yellow Mustard,24 oz,24,10
93213203245,Plocky's,Hummus Chips Roasted Red Pepper,1 oz,24,10
75720431151,Poland Spring,Water,23.7 fl oz,24,10
75720000814,Poland Spring,Bottled Water,500mL,24,10
75720481279,Poland Spring,Natural Spring Water,16.9 fl oz,24,10
19356551111,Pomona's,Universal Pectin,1 oz,24,10
70404000081,Pompeian,Extra Virgin Olive Oil,16 fl oz,24,10
70404001002,Pompeian,Red Wine Vinegar,16 fl oz (473ml),24,10
70404000135,Pompeian,Grapseed Oil,24 fl oz,24,10
16000362604,Pop Secret,Premium Popcorn,10.5 oz,24,10
23896178509,Pop Secret,Movie Theater Butter,32 oz,24,10
41667036254,Pop Weaver,Butter Flavored Popcorn,17.3 oz,24,10
48155905818,Power House,Cold Water Wool Wash For Fine Washables,32 fl oz,24,10
97421960334,PowerBar,Protein Plus Bar Cookies & Cream Flavour,61g,24,10
51000129109,Prego,Roasted Garlic And Herb Sauce,24 oz,24,10
60383642211,Presidents Choice,Root Beer Old Fashioned Style,355ml,24,10
41498196479,Priano,Balsamic Vinegar Of Modena,16.9 fl oz,24,10
41498147631,Priano,Sun Dried Tomato Pesto,6.7 oz,24,10
41498172855,Priano,Creamy Alfredo Sauce,15 oz,24,10
41498190798,Priano,Red Wine Vinegar,16.9 fl oz,24,10
41735005663,Price Chopper,Lite Ranch Dressing,16 oz,24,10
41735030658,Price Chopper,Mesquite Barbeque Sauce,18 oz,24,10
41735095893,Price Chopper,Drinking Water,16.9 fl oz,24,10
78742044927,Price Chopper,Shredded Mozzarella Cheese,16 oz,24,10
41735071255,Price Chopper,Family Size Homestyle White Bread,1 lb 4 oz,24,10
41735094506,Price Chopper,Cake Cups,1.75 oz,24,10
41735049308,Price Chopper,Grated Parmesan Cheese,8 oz,24,10
41735011701,Price Chopper,Ripe Pitted Olives,6 oz,24,10
41735075635,Price Chopper,Vanilla Greek Yogurt,32 oz,24,10
41735004796,Price Chopper,Cooking Oil,48 fl oz,24,10
41735041265,Price Chopper,Cheddar Cheese,8 oz,24,10
41757158705,Pricess,Pimiento Cheese,20 oz (567g),24,10
78006000102,Pride Of Szeged,Hungarian   Exquisite 100% Sweet Delicacy   Paprika,5 oz,24,10
78006004001,Pride Of Szeged,Ground Cinnamon,4 oz,24,10
78006000119,Pride Of Szeged,Hungarian Hot Paprika,5 oz,24,10
34700094113,Princella,Cut Sweet Potatoes,15 oz,24,10
38000844973,Pringles,Bbq Potato Crisps,5.96 oz,24,10
38000845000,Pringles,Sour Cream And Onion Chips,5.96 oz (169 g),24,10
38000844966,Pringles,Original Potato Crisps,5.68 oz (161 g),24,10
38000844997,Pringles,Salt & Vinegar,5.96 oz,24,10
38000138546,Pringles,BBQ Pringles,5.5oz,24,10
11110744845,Private Selection,Rosemary Leaves,0.82 oz,24,10
11110729743,Private Selection,Red Cayenne Pepper,1.64 oz,24,10
11110800671,Private Selection,Organic Turkish Bay Leaves,0.16 oz,24,10
47400302860,Proctor & Gamble Gillette,Fusion Proglide Disposable Razor Cartridges,4 cartridges,24,10
37000451129,Proctor & Gamble Professional Tm,Dawn Liquid Detergent,38 fl oz,24,10
36241206635,Professional Lysol,Toilet Bowl Cleaner,32 fl oz,24,10
41196891027,Progresso,Italian Style Bread Crumbs,15 oz,24,10
41196010954,Progresso,Traditional Split Pea Soup,19 oz,24,10
41196419412,Progresso,Traditional Chicken Tuscany Soup,19 oz,24,10
41196914184,Progresso,Traditional Chicken & Sausage Gumbo Soup,19 oz,24,10
41196404814,Progresso,Light Beef Pot Roast,18.5 oz,24,10
41196805475,Progresso,Reduced Sodium Chicken Gumbo,18.5 oz,24,10
41196911138,Progresso,Vegetable Classics   Vegetable Soup,19 oz,24,10
41196914078,Progresso,Rich And Hearty Soup   Slow Cooked Beef And Vegetable,19 oz,24,10
41196010008,Progresso,Chicken Rice With Vegetables,19 oz,24,10
41196914061,Progresso,Rich & Hearty Sirloin Steak & Vegetables,18.8 oz,24,10
41196891089,Progresso,Plain Bread Crumbs,15 oz,24,10
41196458947,Progresso,Light Chicken Corn Chowder,18.5 oz,24,10
41196910360,Progresso,Chicken & Wild Rice,19oz,24,10
41196444292,Progresso Soup,Chicken & Cheese Enchilada,18.5 oz,24,10
41196914160,Progresso Soup,Rich & Hearty Chicken Corn Chowder,18.5oz,24,10
41196911169,Progresso Soup,Traditional Soup Hearty Chicken & Rotini,19 oz,24,10
52000506402,Propel Zero,Propel Zero Kiwi Strawberry,16.9 oz,24,10
41415126411,Publix,Reduced Sodium Dark Red Kidney Beans,15.5 oz,24,10
41415101050,Publix,Crispy Rice,12 oz,24,10
37000844198,Puffs,napkins,100 ct,24,10
12000286193,Pure Leaf,Sweet Tea,18.5 oz,24,10
12000286186,Pure Leaf,Lemon Real Brewed Tea,18.5 FL OZ,24,10
73852096514,Purell,Hand Sanitizer,4 fl oz,24,10
73852029437,Purell,Advanced Hand Sanitizer -travel size,2 fl oz,24,10
73852014471,Purell,Instant Hand Sanitizer Moisture Therapy,236 ml,24,10
73852025842,Purell,Purell Advanced Hand Sanitizer,12 FL OZ,24,10
17800150200,Purina,Kitten chow,50.4oz,24,10
19336100100,Purity Farms,Organic Ghee,13 oz,24,10
19336400101,Purity Farms,Organic Ghee Clarified Butter,7.5 oz,24,10
82242967532,Purple Moon,Merlot 2011 California,750 ml,24,10
30000312575,Quaker,Chewy Moonlight Minis,13.8 oz,24,10
30000012109,Quaker,Instant Oatmeal (Original),11.8 oz,24,10
30000316849,Quaker,Instant Oatmeal,15.1 oz,24,10
30000314258,Quaker,"Chewy Dipps, Chocolate Chip",19.6 oz,24,10
30000264423,Quaker,Bakery Favorites Instant Oatmeal,14.6 oz,24,10
30000044117,Quaker,Instant Grits Cheese Lovers,12 oz,24,10
30000316788,Quaker,Apples & Cinnamon Instant Oatmeal,15.1 oz,24,10
30000450185,Quaker,Chewy Variety Pack,50.7 oz,24,10
30000009598,Quaker,Chewy Dipps,1.09 oz,24,10
30000030509,Quaker,Yellow Corn Meal,24 oz,24,10
30000012000,Quaker,100% Natural Whole Grain Quick 1 Minute Oatmeal,42 oz,24,10
30000010402,Quaker,Old Fashioned Oats,42 oz,24,10
30000316207,Quaker,Chocolate Chip Granola Bar,2.5 oz,24,10
78267850157,Quality,Hydrogen Peroxide,16 fl oz (473ml),24,10
79896174812,Queen Helene,Cocoa Butter Hand And Body Lotion,32 oz,24,10
21529665808,Quileute Seafoods,Wild Coho Salmon,7.5 oz,24,10
36200004463,Ragu,Chunky Ragu Super Vegetable Primavera Chunky Pasta Sauce,23.9 oz,24,10
36200002506,Ragu,Traditional,24 oz,24,10
36200002186,Ragu,Cheesy Double Cheddar Sauce,16 oz,24,10
36200344309,Ragu,Four Cheese,16 oz (453g),24,10
36200344262,Ragu,Creamy Tomato,16 oz (453g),24,10
11110881786,Ralphs,Nice 'n Elegant Spoons,24 ct,24,10
11110815989,Ralphs,Tomato Sauce,8 oz,24,10
11110878960,Ralphs,Plastic Wrap,200 sq ft roll,24,10
46900001136,Ranch Style,Beans With Sliced Jalapeno Peppers,15 oz,24,10
46900001082,Ranch Style,Beans,15oz 425g,24,10
46900001242,Ranch Style,Blackeye Peas seasoned with bacon,15oz 425g,24,10
12800517824,Rayovac,AA16 - 16 Battery Pack,1lb,24,10
70672711504,Read,German Potato Salad,15 oz,24,10
50700005522,Red & White,Baking Soda,16 oz,24,10
72180634733,Red Baron,Classic Crust Pepperoni Pizza,20.6 oz,24,10
41449425405,Red Lobster,Cheddar Bay Biscuit Mix,34.08 oz,24,10
17929000219,Red Star,Active Dry Yeast,4 oz,24,10
17929000233,Red Star,Quick Rise Yeast,4 oz,24,10
41364001043,Red Vines,Original Red Twists,4 lbs,24,10
80432106419,Redbreast,Single Pot Still Irish Whiskey 15 Years,750 ml,24,10
70272232034,Reddi Wip,Extra Creamy,6.5 oz,24,10
18788101093,Redmond,Real Salt,10 oz,24,10
70670008187,Reese,Maraschino Syrup,8 fl oz,24,10
70670006749,Reese's,Lump Style Crabmeat Units,6oz,24,10
34000000050,Reese's,Nutrageous,1.66 oz,24,10
41498193263,Reggano,100% Grated Parmesan Cheese,8 oz,24,10
41498195083,Reggano Pasta & Sauce,Butter,4.5 oz,24,10
74590523126,Remington,Hair Elastics,20 count,24,10
10900080316,Reynolds,Wrap,30 sq ft,24,10
10900005043,Reynolds,Slow Cooker Liners,4 liners,24,10
10900013314,Reynolds,Parchment Paper,20 sq ft,24,10
15300430068,Rice A Roni,Chicken & Garlic,5.9 oz,24,10
15300200012,Rice A Roni,Chicken Flavor,1.9 oz,24,10
15300430594,Rice A Roni,Rice Pilaf,7.2 oz,24,10
15300430341,Rice A Roni,Chicken &  Broccoli Flavor Rice,4.9 oz,24,10
41498152215,Rice Bowl,Beef Rice Mix,6.8 oz,24,10
41498152109,Rice Bowl,Rice & Vermicelli Chicken Flavor,6.9 oz,24,10
35200264013,Riceland,American Jazmine Rice,,24,10
79426021081,Ricos,Squeezable Chipotle,,24,10
17000068084,Right Guard,Total Defense 5,2.6 oz,24,10
42200002668,Rip It,Rip It Energy Fuel Power,16 fl oz,24,10
44000031114,Ritz,Crackers,13.7 oz,24,10
44000031237,Ritz,Snowflake Crackers,13.7 oz,24,10
72392010417,Royal Gelatin,Orange,1.4 oz,24,10
28400159869,Ruffles,Ultimate Kickin' Jalapeno Ranch,7 1/2 oz,24,10
11194365349,S&W,Crushed Italian Recipe Tomatoes,28 oz,24,10
11194246044,S&W,Asparagus Spears,15 oz,24,10
11194282172,S&W,Baby Carrots,14.5 oz,24,10
11194335977,S&W,Candied Yams,16 oz,24,10
11194296452,S&W,Cream Style Corn,14.75 oz,24,10
11194360535,S&W,Cut Green & Wax Beans,14.5 oz,24,10
11194350482,S&W,Cut Green Beans,14.5 oz,24,10
11194359317,S&W,Cut Wax Beans,14.5 oz,24,10
11194350710,S&W,Dilled Green Beans,,24,10
11194272500,S&W,Julienne Beets,15 oz,24,10
11194290580,S&W,Julienne Carrots,14.5 oz,24,10
11194345204,S&W,Leaf Spinach,13.5 oz,24,10
11194361587,S&W,Mixed Vegetables,15 oz,24,10
11194336882,S&W,New Potatoes,14.5 oz,24,10
11194278540,S&W,Party Sliced Beets,15 oz,24,10
11194327552,S&W,Peas & Carrots,14.5 oz,24,10
11194327859,S&W,Peas & Pearl Onions,15 oz,24,10
11194317409,S&W,Petit Pois Peas,15 oz,24,10
11194340414,S&W,Sauerkraut,14.5 oz,24,10
11194265915,S&W,Sliced Beets,15 oz,24,10
11194284565,S&W,Sliced Carrots,14.5 oz,24,10
11194276720,S&W,Sliced Pickled Beets,15 oz,24,10
11194303327,S&W,Sweet 'N Crisp Corn,11 oz,24,10
11194348199,S&W,Whole Green Beans,14.5 oz,24,10
11194301224,S&W,Whole Kernel Corn,15.25 oz,24,10
70594301807,S&W,Special Roast Coffee,34.5 oz,24,10
72273387652,S&W Premium,Black Beans (tin),15oz,24,10
40822017503,Sabra,Roasted Red Pepper Hummus,17 oz,24,10
40822011747,Sabra,Roasted Pine Nut Hummus,10 oz,24,10
41756080106,Saco,Premium Cocoa,10 oz,24,10
41508800082,San Pellegrino,Sparkling Natural Mineral Water,23.5 OZ,24,10
41508800129,San Pellegrino,Sparkling Natural Mineral Water,"25.3 FL OZ (1 PT, 9.3 FL OZ) (750 mL)",24,10
75810021255,San-J,Tamari Gluten Free Soy Sauce,10 fl oz,24,10
48700043712,Santiam,Classic Fancy Cut Green Beans,14.5 oz,24,10
43712130054,Sanyo,Eneloop 4 AA Batteries and Charger,,24,10
76186000011,Sapporo Ichiban,Japanese Style Noodles & Original Flavored Soup,3.5 oz,24,10
76515001191,Sara Lee,Chocolate Creme Cupcakes,12.7 oz,24,10
41498157722,Savoritz,Original Buttery Round Crackers,15.1 oz (428g),24,10
41331037846,Sazon,Goya,1.41 oz,24,10
46500748523,Sc Johnson,Glade Spray Salted Caramel,9.7 oz,24,10
78742432410,Schweppes,Ginger Ale,2 L,24,10
78000202403,Schweppes,Black Cherry Sparkling Seltzer Water,20 FL OZ,24,10
52742143200,Science Diet,Savory Stew Dog Food,12.8 oz,24,10
78073005994,Scooby-Doo and The Soccer Monster,Jesse Leon McCann,24 pages,24,10
54007061328,Scotch,Super 33+ Vinyl Electric Tape,19mm x 20.1m x 0.177mm,24,10
51131967618,Scotch-Brite,Pet Hair Roller,"70 sheets • 4 in × 36.9 ft (10,1 cm × 11,2 m)",24,10
54000200427,Scott,One Ply Bathroom Tissue,1000 sheets,24,10
32244040245,Scrabble,Crossword Game,1 Game,24,10
25700395720,Scrubbing Bubbles,Bathroom Cleaner,22 oz,24,10
72979004181,Seagram's,Ginger Ale,67.6 fl oz,24,10
72979004143,Seagram's,Ginger Ale,12 fl oz(355 ml),24,10
72979003931,Seagram's,Blackberry Raspberry,12 fl oz,24,10
37000229841,Secret,Fresh Effects Antiperspirant/Deodorant,2.6 oz,24,10
37000123408,Secret,pH Balanced - Unscented,2.6 oz/ 73 g,24,10
10086050752,SEGA,Zillion,,24,10
71641370012,Sharpie,Ultra Fine Permanent Marker,12ct,24,10
71641300019,Sharpie,Fine Permanent Marker,12ct,24,10
49000045758,Shedd's Spread,Country Crock,15 oz,24,10
88573000078,Shiner,Shiner Bock,12 fl oz,24,10
41190048076,Shop Rite,Kettle Popcorn,298 g,24,10
41130310690,Shoppers Value,Soul Seasoning,5.4 oz,24,10
41130302107,Shoppers Value,Crunchy Peanut Butter,18 oz,24,10
11161108085,Shurfine,"Pears Bartlett Halves, Lite",29 oz,24,10
11161152286,Shurfine,Confectioners Powdered Sugar,32 oz,24,10
11161149019,Shurfine,Saltines Salted,16 oz,24,10
11161117124,Shurfine,100% Lemon Juice,15 fl oz,24,10
11161147190,Shurfine,Worcestershire Sauce,10 fl oz,24,10
11161125969,Shurfine,Peeled Whole Tomatoes,14.5 oz,24,10
25293002289,Silk,Pure Coconut Coconut Milk,1.89 L,24,10
25293000988,Silk,Almond Milk - Original,1/2 gallon,24,10
70074105840,Similac,Infant Formula,8 oz,24,10
70074562513,Similac,Advance Concentrated Liquid,32 oz,24,10
70074626000,Similac Total Comfort,Powder,12.6 oz,24,10
87300453842,Simple,Cleansing Micellar Water,1 ct. 6.7 fl oz,24,10
87300272221,Simple,Eye Makeup-up Remover Pads,30 ct,24,10
11110845320,Simple Truth Organic,Tomato Paste,6 oz,24,10
11110911506,Simple Truth Organic,Baby Arugula,5 oz,24,10
25000055423,Simply Orange,100% Orange Juice,59 fl oz,24,10
25000055447,Simply Orange Juice Company,High Pulp Orange Juice,59 fl oz,24,10
89836180742,Simply Organic,Italian Seasoning,0.95 oz,24,10
89836185143,Simply Organic,Cumin,2.31 oz,24,10
78742095097,Simply Right Body Care,Hand Soap Moisturizing With Aloe Vera,80 fl oz,24,10
48001006874,Skippy,Natural Creamy Peanut Butter Spread,15 oz,24,10
48001006430,Skippy,Skippy Creamy,16.3 oz,24,10
48001905207,Skippy,Extra Crunchy Super Chunk Peanut Butter,64 oz,24,10
48001270688,Skippy,Creamy Peanut Butter,28 oz,24,10
40000227014,Skittles,Original — candy,41 oz (2 lbs 9 oz) 1.16 kg,24,10
40000006862,Skittles,Original (in heart container),61.5 g,24,10
22000017765,Skittles,Twist'n Pour Santa,1.5 OZ (42.5 g),24,10
33776011000,Smart Balance,"Buttery Spread, Original",15 oz,24,10
33776017804,Smart Balance,Light Butter & Canola Oil Blend,7.5 oz,24,10
28400071222,Smartfood,White Cheddar Cheese Popcorn,5 oz,24,10
76350193006,SMINT,Intense Peach,0.28oz (8 g),24,10
76350195000,SMINT,Wild Berry,0.28oz (8 g),24,10
51500000656,Smucker's,Goober Strawberry Jelly and Peanut Butter,510g,24,10
51500001622,Smucker's,Concord Grape Jelly,32 oz,24,10
51500101667,Smucker's,Special Recipe Milk Chocolate Topping,17.75 oz,24,10
51500040423,Smucker's,Sugar Free Strawberry Preserves,12.75 oz,24,10
51500016671,Smuckers,Reduced Sugar Jelly   Concord Grape,15.5 oz,24,10
51500017012,Smuckers,Natural Peanut Butter   Chunky,16 oz,24,10
49508006176,Snack Factory,Pretzel Crisps,7.2 oz,24,10
76183163764,Snapple,Diet Snapple Lemon Tea,16 fl oz,24,10
76183003107,Snapple,Kiwi Strawberry,16 Oz,24,10
40000422549,Snickers,Unwrapped Bites,8 oz,24,10
24284222118,Sno Pac,Organic Blueberries,10 oz,24,10
77975022085,Snyder's HK,Honey Mustard & Onion Pretzel Pieces,56g,24,10
41100086471,Solarcaine,Cool Aloe Burn Relief,4.5 oz,24,10
21078014232,Source Naturals,Life Force Multiple,180 capsules,24,10
37600336581,Spam,Bacon Spam,12 oz,24,10
16571910372,Sparkling Ice,Pink Grapefruit,17 oz,24,10
16571952679,Sparkling Ice,Grape Raspberry,17 oz,24,10
41498142438,Specially Selected,Spiced Pumpkin Fall Harvest Salsa,16 oz,24,10
22506135635,Spectrum,Organic Virgin Coconut Oil,29 fl oz,24,10
22506002005,Spectrum,Organic Coconut Oil,14 fl oz,24,10
22506102606,Spectrum,Organic All Vegetable Shortening,24 oz,24,10
22506934511,Spectrum,Organic Virgin Cocunut Oil,14 fl oz,24,10
22506104105,Spectrum Naturals,Peanut Oil,473mL,24,10
78006008023,Spice Grocers,Lemon Pepper Seasoning,5 oz,24,10
40100002924,Spice Islands,Tarragon,0.5 oz,24,10
40100002573,Spice Islands,Ground Mustard,1.8 oz,24,10
40100002948,Spice Islands,Turmeric,2.2 oz,24,10
40100002160,Spice Islands,Ground Cardamom,2 oz,24,10
40100002252,Spice Islands,Cilantro,0.5 oz,24,10
40100002436,Spice Islands,Ground Ginger,1.9 oz,24,10
40100003914,Spice Islands,Pure Vanilla Extract,2 fl oz,24,10
47600351163,Spice Kitchens,Paprika,4 1/2 oz (127.5g),24,10
76114305805,Spice Supreme,Whole Oregano,1.125 oz,24,10
76114303801,Spice Supreme,Bay Leaves,0.5 oz,24,10
76114306000,Spice Supreme,Parsley Flakes,0.5 oz,24,10
76114304655,Spice Supreme,Pure Ground Cinnamon,3.25 oz,24,10
76114304709,Spice Supreme,Crushed Red Pepper,2.75 oz,24,10
76114304419,Spice Supreme,Beef Flavored Bouillon Cubes,3-1/2 oz,24,10
76114330142,Spice Supreme,Parsley Flakes,0.75 oz,24,10
76114330302,Spice Supreme,Cayenne Pepper,5-1/2 oz,24,10
76114330067,Spice Supreme,Garlic Powder,3.75 oz,24,10
76114380468,Spice Supreme,Pure Ground Cloves,1.25 oz,24,10
76114330180,Spice Supreme,Chicken Seasoning,9.75 oz,24,10
76114330432,Spice Supreme,Meat Tenderizer (Unseasoned),9.75 oz,24,10
76114330081,Spice Supreme,Italian Seasoning,2 oz,24,10
76114330456,Spice Supreme,Seafood Seasoning,11 oz,24,10
76114330326,Spice Supreme,Lemon & Pepper Seasoning,8.75 oz,24,10
76114330319,Spice Supreme,Cinnamon Sugar,7.5 oz,24,10
76114330012,Spice Supreme,Imitation Bacon Bits,4.5 oz,24,10
76114380048,Spice Supreme,Italian Seasoning,3/4 oz (21g),24,10
76114380420,Spice Supreme,Cinnamon Sugar,3 1/2 oz (99g),24,10
79679002905,Spice Time,Naturally Pure Minced Onion,2.625 oz,24,10
17300149193,Spice Treasures,Pure Vanilla Extract,1 fl oz,24,10
17300250325,Spice Treasures,Italian Seasoning,0.6 oz,24,10
70969001905,Spice World,Organic Garlic,2.5 oz,24,10
70969000069,Spice World,Minced Garlic,4.5 oz,24,10
70969004159,Spice World,Squeeze Garlic,20 oz (567g),24,10
42799364772,Spirit,Stallion of the Cimarron,,24,10
85239519813,Spritz,Writing Icing,2.7 oz,24,10
24463061095,Sriracha,Hot Chili Sauce,17 oz,24,10
24463061163,Sriracha,Sriracha Hot Chili Sauce,28 oz,24,10
71106498657,Stagg Chili,Steak House Reserve Chili With Beans,15 oz,24,10
76174625110,Stanley,9 Way Screwdriver,10pc,24,10
80000006738,Star,StarKist Chunk Light Tuna In Water,5 oz,24,10
80000014849,Star,StarKist Solid White Albacore Tuna,3-3 oz cans,24,10
73210000115,Star,Extra Virgin Olive Oil,1 pt. 0.9 fl oz,24,10
73210001839,Star,Grapeseed Oil,1 L,24,10
80000006745,Star Kist,Chunk Light Tuna In Veg Oil,5 oz,24,10
80000006714,Star Kist,Chunk White Albacore Tuna,5 oz,24,10
12000813313,Starbucks,Vanilla Frappuccino,13.7 fl oz,24,10
12000006494,Starbucks,Mocha Frappuccino,9.5 fl oz,24,10
12000001802,Starbucks,Coffee Frappuccino,13.7 fl oz,24,10
65030848343,StarTech,4 Port USB to DB9 RS232 Serial Adapter Hub,,24,10
77652082210,Stash,Chamomile Herbal Tea,0.6 oz,24,10
72320116907,Stauffer's,Animal Crackers,4 lb 14 oz,24,10
47171720009,SteamFast,Travel Steam Iron,1 iron,24,10
73149365439,Sterilite,1365 - Dustpan,,24,10
98794713046,Stewart's Soda,Ginger Beer,12 fl oz,24,10
70222028465,Stokely's Traditional Vegetables,Whole Kernel Corn,15.25 oz,24,10
70222026553,Stokely's Traditional Vegetables,Cut Green Beans,14.5 oz,24,10
70222029189,Stokely's Traditional Vegetables,Sweet Peas,15 oz,24,10
70222028373,Stokely's Traditional Vegetables,Cream Style Corn,14.75 oz,24,10
41498131562,Stonemill Essentials,Iodized Table Salt,26 oz,24,10
41498189549,Stonemill Essentials,Steak Seasoning,6 oz,24,10
41498184681,Stonemill Essentials,Pumpkin Pie Spice,1.35 oz,24,10
41498184728,Stonemill Essentials,Ginger Ground,1.1 oz,24,10
41498188740,Stonemill Essentials,Ranch Salad Dressing & Dip Mix,1 oz (28g),24,10
13800190031,Stouffer's,Family Size Macaroni & Cheese,76.00 oz,24,10
12546009522,Stride,Spearmint Gum,14 pieces,24,10
71673001113,Stroehmann,White Bread,624g,24,10
79400812704,Suave Kids,Detangling Spray Double Dutch Apple,10.5 fl oz (310ml),24,10
79400090737,Suave Naturals,Wild Cherry Blossom Body Lotion,22.5 floz,24,10
72613160105,Sun,Dishwashing Liquid With Oxy Gen Cleaning Action,20 fl oz,24,10
28400073264,Sun,Sun Chips,1.5 OZ,24,10
74880070033,Sun Bird,Fried Rice Seasoning Mix,0.74 oz,24,10
76132112010,Sun Luck,Mirin,10 fl oz,24,10
41143124604,Sun Maid,Raisins,12 oz,24,10
41143128701,Sun Maid,Raisins,20 oz,24,10
73287616011,Sunbeam,Mini Cookie Cutters,20 assorted shapes,24,10
24300031816,Sunbelt,Fruit And Grain Cereal Bars Apple Cinnamon,11 oz,24,10
24300735738,Sunbelt Bakery,Strawberry Fruit & Grain Bar,1.37,24,10
24300781063,Sunbelt Bakery,Chocolate Chip Chewy Granola Bar,1.7 oz,24,10
41143092804,Sunmaid,Chocolate Yogurt Raisins,7 oz,24,10
41143051603,Sunmaid,Golden Raisins,15 oz,24,10
24100440771,Sunshine,Cheez It Reduced Fat,11.5 oz,24,10
50300010001,Sunwise,Light Red Kidney Beans,15.5 oz,24,10
73321071783,Super Pretzel,Pretzel Dogs,32.4 oz,24,10
18200003325,superior light beer,Michelob Ultra,12 fl oz,24,10
72043000903,Superior Nut Company,Salted Mixed Nuts,10 oz,24,10
43000291061,Sure Jell,Certo Premium Liquid Fruit Pectin,6 fl oz,24,10
51000121141,Swanson,Chicken Broth,32 oz,24,10
51000024213,Swanson,100% Natural Beef Broth,14.5 oz,24,10
51000168870,Swanson,100% Natural Chicken Broth,48 oz,24,10
87614110813,Swanson Premium Brand,"Glucosamine, Chondroitin, & Msm",240 tablets,24,10
13409451328,Sweet Baby Ray's,Barbecue Sauce,40 oz,24,10
13409918104,Sweet Baby Ray's,Barbecue Sauce,18 oz,24,10
13409234129,Sweet Baby Ray's,Barbecue Sauce,28 oz,24,10
13409351505,Sweet baby ray’s,Sweet baby ray’s hickory & Brown suger barbecue sauce,510g,24,10
41498112202,Sweet Harvest,Pineapple Chunks,20 oz,24,10
41498112011,Sweet Harvest,Pineapple Slices in 100% Pineapple Juice,20 oz (567g),24,10
70920475158,Swiss Miss,Mint Hot Cocoa Mix,170g,24,10
70920474335,Swiss Miss,Hot Cocoa Mix With Marshmallows,4.38 oz,24,10
70920474427,Swiss Miss,Milk Chocolate,28.5 oz,24,10
70920474496,Swiss Miss,Classics Milk Chocolate Hot Cocoa Mix,7.3 oz (207g),24,10
70920474502,Swiss Miss,Hot Cocoa Mix with Marshmallows,7.3 oz (207g),24,10
11210000018,Tabasco,Pepper Sauce,2 oz,24,10
21000032761,Taco Bell,Bold & Creamy Chipotle Sauce,8 fl oz,24,10
28400005128,Taco Bell,Refried Beans,16 oz,24,10
21000032785,Taco Bell Home Originals,Bold & Creamy Spicy Ranchero Sauce,8 oz,24,10
11433150798,Tandoor Chef,Masala Dosa,14 oz,24,10
77885882007,Tapatio,Hot Sauce,10 fl oz,24,10
77885892020,Tapatio,Salsa Picante Hot Sauce,32 fl oz,24,10
77885710614,Tapatio,Salsa Picante,5 oz,24,10
70896716927,Target,Sprinkles,7.2 oz,24,10
11110725677,Tastykake,Chocolate Cupcakes,3 1/2 oz,24,10
44006623122,Tatu,200 KM/H In The Wrong Lane,,24,10
11024961017,TBG,Selbstklebendes Flickzeug,,24,10
22200964098,Teen Spirit,Pink Crush,1.4 oz (39.6g),24,10
